tweet_id,tweet_text,retweet_count,favorite_count,text_range,created_at
674754018082705410,Just received another perfect photo of dogs and the sunset. 12/10 https://t.co/9YmNcxA2Cc,462,1382,"[0, 89]",Thu Dec 10 00:54:28 +0000 2015
674752233200820224,Everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rLf7asnHxO,481,1479,"[0, 104]",Thu Dec 10 00:47:23 +0000 2015
674743008475090944,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT,570,1429,"[0, 98]",Thu Dec 10 00:10:43 +0000 2015
674742531037511680,Some clarification is required. The dog is singing Cher and that is more than worthy of an 11/10. Thank you,52,496,"[0, 107]",Thu Dec 10 00:08:50 +0000 2015
674739953134403584,"""🎶 DO YOU BELIEVE IN LIFE AFTER LOVE 🎶""
11/10 https://t.co/URNs5zFskc",406,1130,"[0, 69]",Wed Dec 09 23:58:35 +0000 2015
674737130913071104,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,96,661,"[0, 144]",Wed Dec 09 23:47:22 +0000 2015
674690135443775488,Meet Patrick. He's an exotic pup. Jumps great distances for a dog. Always gets injured when I toss him a ball. 3/10 https://t.co/Unz1uNrOzo,482,1164,"[0, 139]",Wed Dec 09 20:40:38 +0000 2015
674670581682434048,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm,671,1634,"[0, 143]",Wed Dec 09 19:22:56 +0000 2015
674664755118911488,This is Rodman. He's getting destroyed by the surfs. Valiant effort though. 10/10 better than most puppers probably https://t.co/S8wCLemrNb,263,939,"[0, 139]",Wed Dec 09 18:59:46 +0000 2015
674646392044941312,Two gorgeous dogs here. Little waddling dog is a rebel. Refuses to look at camera. Must be a preteen. 5/10 &amp; 8/10 https://t.co/YPfw7oahbD,509,1455,"[0, 141]",Wed Dec 09 17:46:48 +0000 2015
674644256330530816,When you see sophomores in high school driving. 11/10 https://t.co/m6aC8d1Kzp,277,1040,"[0, 77]",Wed Dec 09 17:38:19 +0000 2015
674638615994089473,This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog https://t.co/F33n1hy3LL,596,1706,"[0, 133]",Wed Dec 09 17:15:54 +0000 2015
674632714662858753,Rare submerged pup here. Holds breath for a long time. Frowning because that spoon ignores him. 5/10 would still pet https://t.co/EJzzNHE8bE,598,1523,"[0, 140]",Wed Dec 09 16:52:27 +0000 2015
674606911342424069,The 13/10 also takes into account this impeccable yard. Louis is great but the future dad in me can't ignore that luscious green grass,102,950,"[0, 134]",Wed Dec 09 15:09:55 +0000 2015
674468880899788800,This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx,2116,6311,"[0, 91]",Wed Dec 09 06:01:26 +0000 2015
674447403907457024,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f,365,1080,"[0, 138]",Wed Dec 09 04:36:06 +0000 2015
674436901579923456,Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though. 9/10 https://t.co/CLEOjxhTEx,404,1124,"[0, 139]",Wed Dec 09 03:54:22 +0000 2015
674422304705744896,This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk,551,1453,"[0, 94]",Wed Dec 09 02:56:22 +0000 2015
674416750885273600,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY,145,691,"[0, 133]",Wed Dec 09 02:34:18 +0000 2015
674410619106390016,This is Lenny. He wants to be a sprinkler. 10/10 you got this Lenny https://t.co/CZ0YaB40Hn,479,1216,"[0, 91]",Wed Dec 09 02:09:56 +0000 2015
674394782723014656,This is Gary. He's a hide and seek champion. Second only to Kony. 8/10 Gary has a gift https://t.co/cAlB4XCcsi,590,1517,"[0, 110]",Wed Dec 09 01:07:00 +0000 2015
674372068062928900,Meet Chesney. On the outside he stays calm &amp; collected. On the inside he's having a complete mental breakdown. 10/10 https://t.co/G4m0TFY9uc,322,856,"[0, 144]",Tue Dec 08 23:36:44 +0000 2015
674330906434379776,"13/10
@ABC7",76,569,"[0, 11]",Tue Dec 08 20:53:11 +0000 2015
674318007229923329,This is Lennon. He's in quite the predicament. 8/10 hang in there pupper https://t.co/7mf8XXPAZv,528,1434,"[0, 96]",Tue Dec 08 20:01:55 +0000 2015
674307341513269249,This is life-changing. 12/10 https://t.co/SroTpI6psB,7156,11456,"[0, 52]",Tue Dec 08 19:19:32 +0000 2015
674291837063053312,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,6051,14917,"[0, 92]",Tue Dec 08 18:17:56 +0000 2015
674271431610523648,"""AT DAWN, WE RIDE""
10/10 for both dogs https://t.co/3aXX6wH6it",749,1590,"[0, 62]",Tue Dec 08 16:56:51 +0000 2015
674269164442398721,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N",232,915,"[0, 140]",Tue Dec 08 16:47:50 +0000 2015
674265582246694913,This is Henry. He's a shit dog. Short pointy ears. Leaves trail of pee. Not fluffy. Doesn't come when called. 2/10 https://t.co/Pu9RhfHDEQ,875,1664,"[0, 138]",Tue Dec 08 16:33:36 +0000 2015
674262580978937856,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,464,1322,"[0, 125]",Tue Dec 08 16:21:41 +0000 2015
674255168825880576,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx,571,1485,"[0, 77]",Tue Dec 08 15:52:13 +0000 2015
674082852460433408,This is a Sagitariot Baklava mix. Loves her new hat. 11/10 radiant pup https://t.co/Bko5kFJYUU,174,763,"[0, 94]",Tue Dec 08 04:27:30 +0000 2015
674075285688614912,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,297,992,"[0, 121]",Tue Dec 08 03:57:26 +0000 2015
674063288070742018,This is Earl. Earl is lost. Someone help Earl. He has no tags. Just trying to get home. 5/10 hang in there Earl https://t.co/1ZbfqAVDg6,2264,6441,"[0, 135]",Tue Dec 08 03:09:46 +0000 2015
674053186244734976,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5",1332,3356,"[0, 136]",Tue Dec 08 02:29:37 +0000 2015
674051556661161984,This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy https://t.co/YE2XDHy4Yk,496,1461,"[0, 109]",Tue Dec 08 02:23:09 +0000 2015
674045139690631169,Herd of wild dogs here. Not sure what they're trying to do. No real goals in life. 3/10 find your purpose puppers https://t.co/t5ih0VrK02,654,1435,"[0, 137]",Tue Dec 08 01:57:39 +0000 2015
674042553264685056,Yea I can't handle the cuteness anymore. Curls for days. 12/10 for all https://t.co/sAI6gCGZYX,132,731,"[0, 94]",Tue Dec 08 01:47:22 +0000 2015
674038233588723717,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,423,1117,"[0, 100]",Tue Dec 08 01:30:12 +0000 2015
674036086168010753,Meet Daisy. She has no eyes &amp; her face has been blurry since birth. Quite the trooper tho. Still havin a blast. 9/10 https://t.co/jcNdw43BIP,217,854,"[0, 144]",Tue Dec 08 01:21:40 +0000 2015
674024893172875264,When you realize it doesn't matter how hard you study. You're still going to fail. 10/10 https://t.co/qzYXbyv0SJ,1255,1799,"[0, 112]",Tue Dec 08 00:37:11 +0000 2015
674019345211760640,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup https://t.co/fqiEsTduEs,307,1149,"[0, 139]",Tue Dec 08 00:15:09 +0000 2015
674014384960745472,Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress https://t.co/Ac37LOe3xD,662,1577,"[0, 139]",Mon Dec 07 23:55:26 +0000 2015
674008982932058114,This pup is sad bc he didn't get to be the toy car. Also he has shitty money management skills. 10/10 still cute tho https://t.co/PiSXXZjDSJ,365,1213,"[0, 140]",Mon Dec 07 23:33:58 +0000 2015
673956914389192708,This is one esteemed pupper. Just graduated college. 10/10 what a champ https://t.co/nyReCVRiyd,984,1968,"[0, 95]",Mon Dec 07 20:07:04 +0000 2015
673919437611909120,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb,377,1181,"[0, 133]",Mon Dec 07 17:38:09 +0000 2015
673906403526995968,Guys I'm getting real tired of this. We only rate dogs. Please don't send in other things like this Bulbasaur. 3/10 https://t.co/t5rQHl6W8M,1654,3224,"[0, 139]",Mon Dec 07 16:46:21 +0000 2015
673887867907739649,When you're having a great time sleeping and your mom comes in and turns on the lights. 10/10 https://t.co/6qYd6BNSPd,256,937,"[0, 117]",Mon Dec 07 15:32:42 +0000 2015
673716320723169284,The millennials have spoken and we've decided to immediately demote to a 1/10. Thank you,769,3114,"[0, 88]",Mon Dec 07 04:11:02 +0000 2015
673715861853720576,This is a heavily opinionated dog. Loves walls. Nobody knows how the hair works. Always ready for a kiss. 4/10 https://t.co/dFiaKZ9cDl,2136,3575,"[0, 134]",Mon Dec 07 04:09:13 +0000 2015
673711475735838725,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10 https://t.co/MTOOksRzvH,303,1046,"[0, 66]",Mon Dec 07 03:51:47 +0000 2015
673709992831262724,I know a lot of you are studying for finals. Good luck! Here's this. It should help somehow. 12/10 https://t.co/s2ktuPQd79,281,858,"[0, 122]",Mon Dec 07 03:45:53 +0000 2015
673708611235921920,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her https://t.co/kLV8zUCfc8,297,1095,"[0, 111]",Mon Dec 07 03:40:24 +0000 2015
673707060090052608,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,401,1107,"[0, 116]",Mon Dec 07 03:34:14 +0000 2015
673705679337693185,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10 https://t.co/Ymg4fwKlZd,410,1268,"[0, 131]",Mon Dec 07 03:28:45 +0000 2015
673700254269775872,Large blue dog here. Cool shades. Flipping us off w both hands. Obviously a preteen. 3/10 for rude blue preteen pup https://t.co/mcPd5AFfhA,585,1452,"[0, 139]",Mon Dec 07 03:07:12 +0000 2015
673697980713705472,This is Pickles. She's a tiny pointy pupper. Average walker. Very skeptical of wet leaf. 8/10 https://t.co/lepRCaGcgw,1999,3834,"[0, 117]",Mon Dec 07 02:58:09 +0000 2015
673689733134946305,When you're having a blast and remember tomorrow's Monday. 11/10 https://t.co/YPsJasNVGe,666,1748,"[0, 88]",Mon Dec 07 02:25:23 +0000 2015
673688752737402881,Meet Larry. He doesn't know how to shoe. 9/10 damn it Larry https://t.co/jMki5GOV3y,505,1272,"[0, 83]",Mon Dec 07 02:21:29 +0000 2015
673686845050527744,This is George. He's upset that the 4th of July isn't everyday. 11/10 https://t.co/wImU0jdx3E,449,1447,"[0, 93]",Mon Dec 07 02:13:55 +0000 2015
673680198160809984,This is Shnuggles. I would kill for Shnuggles. 13/10 https://t.co/GwvpQiQ7oQ,479,1382,"[0, 76]",Mon Dec 07 01:47:30 +0000 2015
673662677122719744,This is Kendall. 12/10 would cuddle the hell out of https://t.co/fJulMurnfj,367,1267,"[0, 75]",Mon Dec 07 00:37:52 +0000 2015
673656262056419329,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,247,721,"[0, 140]",Mon Dec 07 00:12:23 +0000 2015
673636718965334016,This is a Lofted Aphrodisiac Terrier named Kip. Big fan of bed n breakfasts. Fits perfectly. 10/10 would pet firmly https://t.co/gKlLpNzIl3,366,1117,"[0, 139]",Sun Dec 06 22:54:44 +0000 2015
673612854080196609,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 https://t.co/0iyItbtkr8,737,1608,"[0, 135]",Sun Dec 06 21:19:54 +0000 2015
673583129559498752,This is Sandy. She loves her spot by the tree. Contemplating her true purpose in the universe. Wears socks. 11/10 https://t.co/JpoEvgbDug,372,1200,"[0, 137]",Sun Dec 06 19:21:47 +0000 2015
673580926094458881,When you ask your professor about extra credit on the last day of class. 8/10 https://t.co/H6rqZyE4NP,274,839,"[0, 101]",Sun Dec 06 19:13:01 +0000 2015
673576835670777856,Sun burnt dog here. Quite large. Wants to promote peace. Looks unemployed. Ears for days. 7/10 would pet profusely https://t.co/WlKiN3ll0w,572,1395,"[0, 138]",Sun Dec 06 18:56:46 +0000 2015
673363615379013632,This little pupper can't wait for Christmas. He's pretending to be a present. S'cute. 11/10 twenty more days 🎁🎄🐶 https://t.co/m8r9rbcgX4,311,1032,"[0, 136]",Sun Dec 06 04:49:31 +0000 2015
673359818736984064,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup https://t.co/EPq0MRAraJ,685,1466,"[0, 118]",Sun Dec 06 04:34:25 +0000 2015
673355879178194945,This is Koda. She's a boss. Helps shift gears. Can even drive herself. Still no seat belt (reckless af). 11/10 https://t.co/0zUxlrhZrQ,591,1501,"[0, 134]",Sun Dec 06 04:18:46 +0000 2015
673352124999274496,*lets out a tiny screech and then goes into complete cardiac arrest* 12/10 https://t.co/az5PLGzVNJ,547,1665,"[0, 98]",Sun Dec 06 04:03:51 +0000 2015
673350198937153538,This is Bella. She's a Genghis Flopped Canuck. Stuck in trash can. 9/10 not to happy about it https://t.co/RMv9EAv57u,218,752,"[0, 117]",Sun Dec 06 03:56:12 +0000 2015
673345638550134785,This is Gerald. He's a fluffy lil yellow pup. Always looks like his favorite team just lost on a hail mary. 7/10 https://t.co/GpSkpN8kXS,1304,2533,"[0, 136]",Sun Dec 06 03:38:05 +0000 2015
673343217010679808,IT'S SO SMALL ERMERGERF 11/10 https://t.co/dNUbKOSiWW,277,980,"[0, 53]",Sun Dec 06 03:28:27 +0000 2015
673342308415348736,This is Django. He's a skilled assassin pupper. 10/10 https://t.co/w0YTuiRd1a,597,1283,"[0, 77]",Sun Dec 06 03:24:51 +0000 2015
673320132811366400,This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf,8115,13571,"[0, 97]",Sun Dec 06 01:56:44 +0000 2015
673317986296586240,Take a moment and appreciate how these two dogs fell asleep. Simply magnificent. 10/10 for both https://t.co/juX48bWpng,265,881,"[0, 119]",Sun Dec 06 01:48:12 +0000 2015
673295268553605120,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,3231,7580,"[0, 140]",Sun Dec 06 00:17:55 +0000 2015
673270968295534593,This is Mac. His dad's probably a lawyer. 11/10 https://t.co/mjC0QpXGum,374,1070,"[0, 71]",Sat Dec 05 22:41:22 +0000 2015
673240798075449344,Magical floating dog here. Very calm. Always hangs by the pond. Rather moist. Good listener. 6/10 personally I'd pet https://t.co/1euKoOvy49,747,1433,"[0, 140]",Sat Dec 05 20:41:29 +0000 2015
673213039743795200,This is Dexter. He just got some big news. 10/10 https://t.co/CbvCUE6PFI,860,2266,"[0, 72]",Sat Dec 05 18:51:11 +0000 2015
673148804208660480,This is Fletcher. He's had a ruff night. No more Fireball for Fletcher. 8/10 it'll be over soon pupper https://t.co/tA4WpkI2cw,644,1703,"[0, 126]",Sat Dec 05 14:35:56 +0000 2015
672997845381865473,Say hello to Kenzie. She is a fluff ball. 12/10 you'd need to taser me for me to let go of her https://t.co/dph1UHNJrg,735,1983,"[0, 118]",Sat Dec 05 04:36:04 +0000 2015
672995267319328768,This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10 https://t.co/odpuqtz2Fq,304,964,"[0, 120]",Sat Dec 05 04:25:50 +0000 2015
672988786805112832,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,299,991,"[0, 130]",Sat Dec 05 04:00:04 +0000 2015
672984142909456390,Very happy pup here. Always smiling. Loves his little leaf. Carries it everywhere with him. 9/10 https://t.co/81BCQAyvcs,551,1263,"[0, 120]",Sat Dec 05 03:41:37 +0000 2015
672980819271634944,Extraordinary dog here. Looks large. Just a head. No body. Rather intrusive. 5/10 would still pet https://t.co/ufHWUFA9Pu,1027,1836,"[0, 121]",Sat Dec 05 03:28:25 +0000 2015
672975131468300288,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,930,1694,"[0, 94]",Sat Dec 05 03:05:49 +0000 2015
672970152493887488,This is Chet. He's having a hard time. Really struggling. 7/10 hang in there pupper https://t.co/eb4ta0xtnd,364,952,"[0, 107]",Sat Dec 05 02:46:02 +0000 2015
672968025906282496,This is Gustaf. He's a purebred Chevy Equinox. Loves to shred. Gnarly lil pup. Great with the babes. 11/10 https://t.co/7CbO2eMAgJ,557,1327,"[0, 130]",Sat Dec 05 02:37:35 +0000 2015
672964561327235073,This is Terry. He's a Toasty Western Sriracha. Doubles as a table. Great for parties. 10/10 would highly recommend https://t.co/1ui7a1ZLTT,651,1431,"[0, 138]",Sat Dec 05 02:23:49 +0000 2015
672902681409806336,This is Jimison. He's stuck in a pot. Damn it Jimison. 9/10 https://t.co/KpLyca3o3E,516,1377,"[0, 83]",Fri Dec 04 22:17:55 +0000 2015
672898206762672129,This is Cheryl AKA Queen Pupper of the Skies. Experienced fighter pilot. Much skill. True hero. 11/10 https://t.co/i4XJEWwdsp,430,908,"[0, 125]",Fri Dec 04 22:00:08 +0000 2015
672884426393653248,Marvelous dog here. Rad ears. Not very soft. Large tumor on nose. Has a pet rock. Good w kids. 6/10 overall neat pup https://t.co/g5YkRqP0dg,845,1558,"[0, 140]",Fri Dec 04 21:05:23 +0000 2015
672877615439593473,This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar https://t.co/dJHI7uC2y3,374,1041,"[0, 123]",Fri Dec 04 20:38:19 +0000 2015
672834301050937345,"This is Ed. He's not mad, just disappointed. 10/10 https://t.co/BIljU0zhLN",578,1320,"[0, 74]",Fri Dec 04 17:46:12 +0000 2015
672828477930868736,This is Jerry. He's a Timbuk Slytherin. Eats his pizza from the side first. Crushed that cup with his bare paws 9/10 https://t.co/fvxHL6cRRs,504,1264,"[0, 140]",Fri Dec 04 17:23:04 +0000 2015
672640509974827008,This is Leonidas. He just got rekt by a snowball. 9/10 doggy down https://t.co/uNrmYDUa9M,327,980,"[0, 89]",Fri Dec 04 04:56:09 +0000 2015
672622327801233409,This lil pupper is sad because we haven't found Kony yet. RT to spread awareness. 12/10 would pet firmly https://t.co/Cv7dRdcMvQ,504,1306,"[0, 128]",Fri Dec 04 03:43:54 +0000 2015
672614745925664768,This is Norman. Doesn't bark much. Very docile pup. Up to date on current events. Overall nifty pupper. 6/10 https://t.co/ntxsR98f3U,598,1226,"[0, 132]",Fri Dec 04 03:13:46 +0000 2015
672609152938721280,This is Caryl. Likes to get in the microwave. 9/10 damn it Caryl https://t.co/YAVwvNaois,397,1122,"[0, 88]",Fri Dec 04 02:51:33 +0000 2015
672604026190569472,This is a baby Rand Paul. Curls for days. 11/10 would cuddle the hell out of https://t.co/xHXNaPAYRe,404,1115,"[0, 100]",Fri Dec 04 02:31:10 +0000 2015
672594978741354496,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyXbZ35MYz,619,1335,"[0, 137]",Fri Dec 04 01:55:13 +0000 2015
672591762242805761,This is Taz. He boxes leaves. 10/10 https://t.co/bWQ0iIcP0w,342,955,"[0, 59]",Fri Dec 04 01:42:26 +0000 2015
672591271085670400,Lots of pups here. All are Judea Hazelnuts. Exceptionally portable. 8/10 for all https://t.co/Pa8EmpDCuI,186,728,"[0, 104]",Fri Dec 04 01:40:29 +0000 2015
672538107540070400,Meet Darby. He's a Fiscal Tutankhamen Waxbeard. Really likes steak. 7/10 https://t.co/rSndxTL0Ap,372,1033,"[0, 96]",Thu Dec 03 22:09:14 +0000 2015
672523490734551040,When she says she'll be ready in a minute but you've been waiting in the car for almost an hour. 10/10 https://t.co/EH0N3dFKUi,174,645,"[0, 126]",Thu Dec 03 21:11:09 +0000 2015
672488522314567680,"This is Jackie. She was all ready to go out, but her friends just cancelled on her. 10/10 hang in there Jackie https://t.co/rVfi6CCidK",446,1117,"[0, 134]",Thu Dec 03 18:52:12 +0000 2015
672482722825261057,This is light saber pup. Ready to fight off evil with light saber. 10/10 true hero https://t.co/LPPa3btIIt,611,1144,"[0, 106]",Thu Dec 03 18:29:09 +0000 2015
672481316919734272,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper https://t.co/mVCMemhXAP,127,721,"[0, 101]",Thu Dec 03 18:23:34 +0000 2015
672475084225949696,This is Buddy. He's photogenic af. Loves to sexily exit pond. Very striped. Comes with shield. 8/10 would pet well https://t.co/mYhQvAdV4f,714,1436,"[0, 138]",Thu Dec 03 17:58:48 +0000 2015
672466075045466113,This is Franq and Pablo. They're working hard getting ready for Christmas. 12/10 for both. Amazing pups https://t.co/8lKFBOQ2J5,550,1362,"[0, 127]",Thu Dec 03 17:23:00 +0000 2015
672272411274932228,This is Pippin. He is terrified of his new little yellow giraffe. 11/10 https://t.co/ZICNl6tIr5,3456,6492,"[0, 95]",Thu Dec 03 04:33:27 +0000 2015
672267570918129665,When you accidentally open up the front facing camera. 10/10 https://t.co/jDXxZARQIZ,628,1510,"[0, 84]",Thu Dec 03 04:14:13 +0000 2015
672264251789176834,This is Kreg. He has the eyes of a tyrannical dictator. Will not rest until household is his. 10/10 https://t.co/TUeuaOmunV,343,1148,"[0, 123]",Thu Dec 03 04:01:02 +0000 2015
672256522047614977,Mighty rare dogs here. Long smooth necks. Great knees. Travel in squads. 1 out of every 14 is massive. 8/10 for all https://t.co/PoMKKnKpRd,1581,2827,"[0, 139]",Thu Dec 03 03:30:19 +0000 2015
672254177670729728,This is Rolf. He's having the time of his life. 11/10 good pupper https://t.co/OO6MqEbqG3,754,1435,"[0, 89]",Thu Dec 03 03:21:00 +0000 2015
672248013293752320,10/10 for dog. 7/10 for cat. 12/10 for human. Much skill. Would pet all https://t.co/uhx5gfpx5k,623,1729,"[0, 95]",Thu Dec 03 02:56:30 +0000 2015
672245253877968896,Meet Snickers. He's adorable. Also comes in t-shirt mode. 12/10 I would aggressively caress Snickers https://t.co/aCRKDaFmVr,162,687,"[0, 124]",Thu Dec 03 02:45:32 +0000 2015
672239279297454080,This is Ridley. He doesn't know how to couch. 7/10 https://t.co/UHJE0UgMf7,328,899,"[0, 74]",Thu Dec 03 02:21:48 +0000 2015
672231046314901505,Exotic underwater dog here. Very shy. Wont return tennis balls I toss him. Never been petted. 5/10 I bet he's soft https://t.co/WH7Nzc5IBA,1037,1844,"[0, 138]",Thu Dec 03 01:49:05 +0000 2015
672222792075620352,This is Cal. He's a Swedish Geriatric Cheddar. Upset because the pope is laughing at his eyebrows. 9/10 https://t.co/EW4MsOrF5O,214,784,"[0, 127]",Thu Dec 03 01:16:17 +0000 2015
672205392827572224,This is Opal. He's a Royal John Coctostan. Ready for transport. Basically indestructible. 9/10 good pupper https://t.co/yRBQF9OS7D,1174,2273,"[0, 130]",Thu Dec 03 00:07:09 +0000 2015
672169685991993344,This is Bradley. That is his sandwich. He carries it everywhere. 10/10 https://t.co/AjBkGTyCeO,374,1025,"[0, 94]",Wed Dec 02 21:45:16 +0000 2015
672160042234327040,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper https://t.co/aNkkl5nH3W,364,878,"[0, 138]",Wed Dec 02 21:06:56 +0000 2015
672139350159835138,This pup has a heart on its ass and that is downright legendary. 12/10 https://t.co/0OI927mmNJ,722,1754,"[0, 94]",Wed Dec 02 19:44:43 +0000 2015
672125275208069120,This is just impressive I have nothing else to say. 11/10 https://t.co/LquQZiZjJP,1159,2417,"[0, 81]",Wed Dec 02 18:48:47 +0000 2015
672095186491711488,This is Tuco. That's the toast that killed his father. 9/10 https://t.co/ujnWy26RMe,373,1006,"[0, 83]",Wed Dec 02 16:49:14 +0000 2015
672082170312290304,This is Patch. He wants to be a Christmas tree. 11/10 https://t.co/WTJtf9O8Jg,374,945,"[0, 77]",Wed Dec 02 15:57:30 +0000 2015
672068090318987265,Say hello to Gizmo. He's upset because he's not sure if he's really big or the shopping cart is really small. 7/10 https://t.co/XkMtCGhr4a,525,1294,"[0, 138]",Wed Dec 02 15:01:33 +0000 2015
671896809300709376,This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,4237,8526,"[0, 104]",Wed Dec 02 03:40:57 +0000 2015
671891728106971137,This is Mojo. Apparently he's too cute for a seat belt. Hella careless. I'd still pet him tho. 11/10 buckle up pup https://t.co/dzZYx2NByW,582,1340,"[0, 138]",Wed Dec 02 03:20:45 +0000 2015
671882082306625538,This is Batdog. He's sleeping now but when he wakes up he'll fight crime and such. Great tongue. 11/10 for Batdog https://t.co/Clg16EVy9O,1402,3485,"[0, 137]",Wed Dec 02 02:42:26 +0000 2015
671879137494245376,This is Brad. He's a chubby lil pup. Doesn't really need the food he's trying to reach. 5/10 you've had enough Brad https://t.co/vPXKSaNsbE,691,1432,"[0, 139]",Wed Dec 02 02:30:43 +0000 2015
671874878652489728,This is Mia. She was specifically told not get on top of the hutch or play in the fridge. 10/10 what a rebel https://t.co/3J7wkwW4FG,567,1254,"[0, 132]",Wed Dec 02 02:13:48 +0000 2015
671866342182637568,Meet Dylan. He can use a fork but clearly can't put on a sweatshirt correctly. Looks like a disgruntled teen. 10/10 https://t.co/FWJQ1zQLiI,507,1124,"[0, 139]",Wed Dec 02 01:39:53 +0000 2015
671855973984772097,Remarkable dog here. Walks on back legs really well. Looks extra soft. 8/10 would cuddle with https://t.co/gpWLdbposg,454,910,"[0, 117]",Wed Dec 02 00:58:41 +0000 2015
671789708968640512,This is space pup. He's very confused. Tries to moonwalk at one point. Super spiffy uniform. 13/10 I love space pup https://t.co/SfPQ2KeLdq,3548,7101,"[0, 139]",Tue Dec 01 20:35:22 +0000 2015
671768281401958400,When you try to recreate the scene from Lady &amp; The Tramp but then remember you don't have a significant other. 10/10 https://t.co/TASnD8Q08S,534,1195,"[0, 144]",Tue Dec 01 19:10:13 +0000 2015
671763349865160704,Say hello to Mark. He's a good dog. Always ready to go for a walk. Excellent posture. 9/10 keep it up Mark https://t.co/m9NleZ1i80,943,1693,"[0, 130]",Tue Dec 01 18:50:38 +0000 2015
671744970634719232,Very fit horned dog here. Looks powerful. Not phased by wind. Great beard. Big enough to ride? 6/10 would cuddle https://t.co/wwwYO9C9kl,785,1356,"[0, 136]",Tue Dec 01 17:37:36 +0000 2015
671743150407421952,This is a Tuscaloosa Alcatraz named Jacob (Yacōb). Loves to sit in swing. Stellar tongue. 11/10 look at his feet https://t.co/2IslQ8ZSc7,236,745,"[0, 136]",Tue Dec 01 17:30:22 +0000 2015
671735591348891648,This is Oscar. He's ready for Christmas. 11/10 https://t.co/TON0Irzgwr,768,1461,"[0, 70]",Tue Dec 01 17:00:19 +0000 2015
671729906628341761,I'm just going to leave this one here as well. 13/10 https://t.co/DaD5SyajWt,4419,8549,"[0, 76]",Tue Dec 01 16:37:44 +0000 2015
